ID_Date;Lab_code;Laboratory;Age14C;SD14C;Date_type;Delta_13C;delta_13C_deviation;Measurement_note_Bratislava;Country;District;Civil_parish;Civil_parish_ID;Local_part;Site_name;Site_ID;Site_note;Context_name;Context_type;Context_structure;Activity_CZ;Activity_ENG;Site_category_CZ;Site_category_ENG;Context_dating;Contex_dating_AMCR;Dating_error;Description_of_dating_error;Context_note;Sample_name;Sample_material;Sample_species;Sample_note;Primary_Source;Secondary_Source;Latitude_WGS84;Longitude_WGS84;Localisation_accuracy
CzArch_1143;Poz-104300;Poz;5990;35;conv. 14C BP;;;;CZ;Mladá Boleslav;Branžež;609501;;Velký Mamuťák;149;;;layer;;síd;settlement;skalní prostor;cave or abri;Neolithic;neolit;n;;;;other plant material;Pinus sylvestris;cone scale, charred;Ptáková M. et al. From Mesolithic hunters to Iron Age herders: a unique record of woodland use from eastern central Europe (Czech Republic). Veget Hist Archaeobot (2020) doi:10.1007/s00334-020-00784-0.;Lasoles;50.518494;15.071059;site
CzArch_1144;Poz-97106;Poz;5930;40;conv. 14C BP;;;;CZ;Mladá Boleslav;Branžež;609501;;Velký Mamuťák;149;;;layer;;síd;settlement;skalní prostor;cave or abri;Neolithic;neolit;n;;;;charcoal;unpublished;;Ptáková M. et al. From Mesolithic hunters to Iron Age herders: a unique record of woodland use from eastern central Europe (Czech Republic). Veget Hist Archaeobot (2020) doi:10.1007/s00334-020-00784-0.;Lasoles;50.518494;15.071059;site
CzArch_1145;Poz-104296;Poz;5900;40;conv. 14C BP;;;;CZ;Mladá Boleslav;Branžež;609501;;Velký Mamuťák;149;;;layer;;síd;settlement;skalní prostor;cave or abri;Neolithic;neolit;n;;;;excrement;unpublished;dung pellet (charred);Ptáková M. et al. From Mesolithic hunters to Iron Age herders: a unique record of woodland use from eastern central Europe (Czech Republic). Veget Hist Archaeobot (2020) doi:10.1007/s00334-020-00784-0.;Lasoles;50.518494;15.071059;site
CzArch_1146;Poz-104310;Poz;8540;50;conv. 14C BP;;;;CZ;Mladá Boleslav;Branžež;609501;;Velký Mamuťák;149;;;layer;;síd;settlement;skalní prostor;cave or abri;Mesolithic;mezoli;n;;;;nut shell;Corylus avellana;charred;Ptáková M. et al. From Mesolithic hunters to Iron Age herders: a unique record of woodland use from eastern central Europe (Czech Republic). Veget Hist Archaeobot (2020) doi:10.1007/s00334-020-00784-0.;Lasoles;50.518494;15.071059;site
CzArch_1147;Beta-473739;Beta;9450;30;conv. 14C BP;;;;CZ;Mladá Boleslav;Branžež;609501;;Velký Mamuťák;149;;;layer;;síd;settlement;skalní prostor;cave or abri;Mesolithic;mezoli;n;;;;other plant material;Pinus sylvestris;needle;Ptáková M. et al. From Mesolithic hunters to Iron Age herders: a unique record of woodland use from eastern central Europe (Czech Republic). Veget Hist Archaeobot (2020) doi:10.1007/s00334-020-00784-0.;Lasoles;50.518494;15.071059;site
CzArch_1148;UGa-23712;UGa;1110;25;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Na včelách;29;;;layer;;síd;settlement;sídliště;settlement;Early Medieval Period AD 951-1200;rs.4;n;;;146;bone / tooth;undetermined animal bone;;Dresler Petr 2016: Břeclav-Pohansko VIII: hospodářské zázemí centra nebo jen osady v blízkosti centra? Brno.;Lasoles;48.737309;16.900400;site
CzArch_1149;UGa-23713;UGa;1090;25;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Na včelách;29;;;layer;;síd;settlement;sídliště;settlement;Early Medieval Period AD 951-1200;rs.4;n;;;186;bone / tooth;undetermined animal bone;;Dresler Petr 2016: Břeclav-Pohansko VIII: hospodářské zázemí centra nebo jen osady v blízkosti centra? Brno.;Lasoles;48.737309;16.900400;site
CzArch_1150;UGa-23714;UGa;1050;25;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Na včelách;29;;;layer;;síd;settlement;sídliště;settlement;Early Medieval Period AD 951-1200;rs.4;n;;;187;bone / tooth;undetermined animal bone;;Dresler Petr 2016: Břeclav-Pohansko VIII: hospodářské zázemí centra nebo jen osady v blízkosti centra? Brno.;Lasoles;48.737309;16.900400;site
CzArch_1151;UGa-23715;UGa;1100;25;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Na včelách;29;;;layer;;síd;settlement;sídliště;settlement;Early Medieval Period AD 951-1200;rs.4;n;;;197;bone / tooth;undetermined animal bone;;Dresler Petr 2016: Břeclav-Pohansko VIII: hospodářské zázemí centra nebo jen osady v blízkosti centra? Brno.;Lasoles;48.737309;16.900400;site
CzArch_1152;UGa-23716;UGa;1080;25;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Na včelách;29;;;layer;;síd;settlement;sídliště;settlement;Early Medieval Period AD 951-1200;rs.4;n;;;198;bone / tooth;undetermined animal bone;;Dresler Petr 2016: Břeclav-Pohansko VIII: hospodářské zázemí centra nebo jen osady v blízkosti centra? Brno.;Lasoles;48.737309;16.900400;site
CzArch_1153;UGa-23717;UGa;1080;25;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Na včelách;29;;;layer;;síd;settlement;sídliště;settlement;Early Medieval Period AD 951-1200;rs.4;n;;;211;bone / tooth;undetermined animal bone;;Dresler Petr 2016: Břeclav-Pohansko VIII: hospodářské zázemí centra nebo jen osady v blízkosti centra? Brno.;Lasoles;48.737309;16.900400;site
CzArch_1154;Poz-76115;Poz;1070;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Na včelách;29;;;layer;;síd;settlement;sídliště;settlement;Early Medieval Period AD 951-1200;rs.4;n;;;1;bone / tooth;Sus scrofa f. domestica;mandibula;Dresler Petr 2016: Břeclav-Pohansko VIII: hospodářské zázemí centra nebo jen osady v blízkosti centra? Brno.;Lasoles;48.737309;16.900400;site
CzArch_1155;Poz-76116;Poz;1140;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Na včelách;29;;;layer;;síd;settlement;sídliště;settlement;Early Medieval Period AD 951-1200;rs.4;n;;;2;bone / tooth;Sus scrofa f. domestica;mandibula;Dresler Petr 2016: Břeclav-Pohansko VIII: hospodářské zázemí centra nebo jen osady v blízkosti centra? Brno.;Lasoles;48.737309;16.900400;site
CzArch_1156;Poz-67984;Poz;1180;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Pohansko - Severovýchodní předhradí;30;;H 105_1;grave;;poh;burial;pohřebiště;burial ground;Early Medieval Period AD 951-1200;rs.4;n;;;;bone / tooth;Homo sapiens;;Macháček Jiří - Dresler Petr - Přichystalová Renátka - Sládek Vladimír 2016: Kostelni pohřebiště na Severovýchodnim předhradí. Břeclav-Pohansko 7. Brno. 506;Lasoles;48.733196;16.900421;site
CzArch_1157;Poz-67985;Poz;1115;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Pohansko - Severovýchodní předhradí;30;;H 105_2;grave;;poh;burial;pohřebiště;burial ground;Early Medieval Period AD 951-1200;rs.4;n;;;;bone / tooth;Homo sapiens;;Macháček Jiří - Dresler Petr - Přichystalová Renátka - Sládek Vladimír 2016: Kostelni pohřebiště na Severovýchodnim předhradí. Břeclav-Pohansko 7. Brno. 507;Lasoles;48.733196;16.900421;site
CzArch_1158;Poz-76104;Poz;1055;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Pohansko - Severovýchodní předhradí;30;;H 136_1;grave;;poh;burial;pohřebiště;burial ground;Early Medieval Period AD 951-1200;rs.4;n;;;;bone / tooth;Homo sapiens;;Macháček Jiří - Dresler Petr - Přichystalová Renátka - Sládek Vladimír 2016: Kostelni pohřebiště na Severovýchodnim předhradí. Břeclav-Pohansko 7. Brno. 508;Lasoles;48.733196;16.900421;site
CzArch_1159;Poz-76105;Poz;1080;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Pohansko - Severovýchodní předhradí;30;;H 136_2;grave;;poh;burial;pohřebiště;burial ground;Early Medieval Period AD 951-1200;rs.4;n;;;;bone / tooth;Homo sapiens;;Macháček Jiří - Dresler Petr - Přichystalová Renátka - Sládek Vladimír 2016: Kostelni pohřebiště na Severovýchodnim předhradí. Břeclav-Pohansko 7. Brno. 509;Lasoles;48.733196;16.900421;site
CzArch_1160;Poz-76106;Poz;1140;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Pohansko - Severovýchodní předhradí;30;;H 153_1;grave;;poh;burial;pohřebiště;burial ground;Early Medieval Period AD 951-1200;rs.4;n;;;;bone / tooth;Homo sapiens;;Macháček Jiří - Dresler Petr - Přichystalová Renátka - Sládek Vladimír 2016: Kostelni pohřebiště na Severovýchodnim předhradí. Břeclav-Pohansko 7. Brno. 510;Lasoles;48.733196;16.900421;site
CzArch_1161;Poz-76107;Poz;1110;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Pohansko - Severovýchodní předhradí;30;;H 153_2;grave;;poh;burial;pohřebiště;burial ground;Early Medieval Period AD 951-1200;rs.4;n;;;;bone / tooth;Homo sapiens;;Macháček Jiří - Dresler Petr - Přichystalová Renátka - Sládek Vladimír 2016: Kostelni pohřebiště na Severovýchodnim předhradí. Břeclav-Pohansko 7. Brno. 511;Lasoles;48.733196;16.900421;site
CzArch_1162;Poz-76108;Poz;1170;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Pohansko - Severovýchodní předhradí;30;;H 154_1;grave;;poh;burial;pohřebiště;burial ground;Early Medieval Period AD 951-1200;rs.4;n;;;;bone / tooth;Homo sapiens;;Macháček Jiří - Dresler Petr - Přichystalová Renátka - Sládek Vladimír 2016: Kostelni pohřebiště na Severovýchodnim předhradí. Břeclav-Pohansko 7. Brno. 512;Lasoles;48.733196;16.900421;site
CzArch_1163;Poz-76109;Poz;1090;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Pohansko - Severovýchodní předhradí;30;;H 154_2;grave;;poh;burial;pohřebiště;burial ground;Early Medieval Period AD 951-1200;rs.4;n;;;;bone / tooth;Homo sapiens;;Macháček Jiří - Dresler Petr - Přichystalová Renátka - Sládek Vladimír 2016: Kostelni pohřebiště na Severovýchodnim předhradí. Břeclav-Pohansko 7. Brno. 513;Lasoles;48.733196;16.900421;site
CzArch_1164;Poz-79824;Poz;1140;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Pohansko - Severovýchodní předhradí;30;;H 143_1;grave;;poh;burial;pohřebiště;burial ground;Early Medieval Period AD 951-1200;rs.4;n;;;;bone / tooth;Homo sapiens;;Macháček Jiří - Dresler Petr - Přichystalová Renátka - Sládek Vladimír 2016: Kostelni pohřebiště na Severovýchodnim předhradí. Břeclav-Pohansko 7. Brno. 514;Lasoles;48.733196;16.900421;site
CzArch_1165;Poz-79825;Poz;1160;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Pohansko - Severovýchodní předhradí;30;;H 143_2;grave;;poh;burial;pohřebiště;burial ground;Early Medieval Period AD 951-1200;rs.4;n;;;;bone / tooth;Homo sapiens;;Macháček Jiří - Dresler Petr - Přichystalová Renátka - Sládek Vladimír 2016: Kostelni pohřebiště na Severovýchodnim předhradí. Břeclav-Pohansko 7. Brno. 515;Lasoles;48.733196;16.900421;site
CzArch_1166;Poz-79826;Poz;1145;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Pohansko - Severovýchodní předhradí;30;;H 143_3;grave;;poh;burial;pohřebiště;burial ground;Early Medieval Period AD 951-1200;rs.4;n;;;;bone / tooth;Homo sapiens;;Macháček Jiří - Dresler Petr - Přichystalová Renátka - Sládek Vladimír 2016: Kostelni pohřebiště na Severovýchodnim předhradí. Břeclav-Pohansko 7. Brno. 516;Lasoles;48.733196;16.900421;site
CzArch_1167;Poz-79827;Poz;1070;30;conv. 14C BP;;;;CZ;Břeclav;Břeclav;613584;;Pohansko - Severovýchodní předhradí;30;;H 117_1;grave;;poh;burial;pohřebiště;burial ground;Early Medieval Period AD 951-1200;rs.4;n;;;;bone / tooth;Homo sapiens;;Macháček Jiří - Dresler Petr - Přichystalová Renátka - Sládek Vladimír 2016: Kostelni pohřebiště na Severovýchodnim předhradí. Břeclav-Pohansko 7. Brno. 517;Lasoles;48.733196;16.900421;site
CzArch_1168;Poz-61348;Poz;1190;30;conv. 14C BP;;;;CZ;Hodonín;Mikulčice;694142;;Valy - řečiště;82;Area 93;;bottom of riverbed;;síd;settlement;hradiště;hillfort;Early Medieval Period;rstred;n;;;;seed;Vitis vinifera;waterlogged;Látková M. Studien zum Burgwall von Mikulčice. Band 11: The archaeobotany of Mikulčice: food supply to the Early Medieval stronghold. (Archeologický Ústav Akademie Věd Česke Republiky Brno 2017).;Lasoles;48.806446;17.083590;site
CzArch_1169;Poz-61350;Poz;1120;30;conv. 14C BP;;;;CZ;Hodonín;Mikulčice;694142;;Valy - řečiště;82;Area 93;;bottom of riverbed;;síd;settlement;hradiště;hillfort;Early Medieval Period;rstred;n;;;;grain;Secale cereale;charred;Látková M. Studien zum Burgwall von Mikulčice. Band 11: The archaeobotany of Mikulčice: food supply to the Early Medieval stronghold. (Archeologický Ústav Akademie Věd Česke Republiky Brno 2017).;Lasoles;48.806446;17.083590;site
CzArch_1170;Poz-61347;Poz;1145;30;conv. 14C BP;;;;CZ;Hodonín;Mikulčice;694142;;Valy - řečiště;82;Area 93;;layer;;síd;settlement;hradiště;hillfort;Early Medieval Period;rstred;n;;;;seed;Vitis vinifera;waterlogged;Látková M. Studien zum Burgwall von Mikulčice. Band 11: The archaeobotany of Mikulčice: food supply to the Early Medieval stronghold. (Archeologický Ústav Akademie Věd Česke Republiky Brno 2017).;Lasoles;48.806446;17.083590;site
CzArch_1171;Poz-61345;Poz;1290;80;conv. 14C BP;;;;CZ;Hodonín;Mikulčice;694142;;Valy - řečiště;82;Area 93;;layer;;síd;settlement;hradiště;hillfort;Early Medieval Period;rstred;n;;;;grain;Secale cereale;charred;Látková M. Studien zum Burgwall von Mikulčice. Band 11: The archaeobotany of Mikulčice: food supply to the Early Medieval stronghold. (Archeologický Ústav Akademie Věd Česke Republiky Brno 2017).;Lasoles;48.806446;17.083590;site
CzArch_1172;Poz-61349;Poz;1210;30;conv. 14C BP;;;;CZ;Hodonín;Mikulčice;694142;;Valy - řečiště;82;Area 93;;layer;;síd;settlement;hradiště;hillfort;Early Medieval Period;rstred;n;;;;seed;Persica vulgaris;waterlogged;Látková M. Studien zum Burgwall von Mikulčice. Band 11: The archaeobotany of Mikulčice: food supply to the Early Medieval stronghold. (Archeologický Ústav Akademie Věd Česke Republiky Brno 2017).;Lasoles;48.806446;17.083590;site
CzArch_1173;Poz-61353;Poz;1235;35;conv. 14C BP;;;;CZ;Hodonín;Mikulčice;694142;;Valy - Předhradí;82;Area 103;;layer;;síd;settlement;hradiště;hillfort;Early Medieval Period;rstred;n;;;;grain;Triticum aestivum;;Látková M. Studien zum Burgwall von Mikulčice. Band 11: The archaeobotany of Mikulčice: food supply to the Early Medieval stronghold. (Archeologický Ústav Akademie Věd Česke Republiky Brno 2017).;Lasoles;48.804280;17.086360;site
CzArch_1174;Poz-61354;Poz;1245;30;conv. 14C BP;;;;CZ;Hodonín;Mikulčice;694142;;Valy - Předhradí;82;Area 103;;layer;;síd;settlement;hradiště;hillfort;Early Medieval Period;rstred;n;;;;grain;Hordeum vulgare-vulgare;charred;Látková M. Studien zum Burgwall von Mikulčice. Band 11: The archaeobotany of Mikulčice: food supply to the Early Medieval stronghold. (Archeologický Ústav Akademie Věd Česke Republiky Brno 2017).;Lasoles;48.804280;17.086360;site
CzArch_1175;Poz-61355;Poz;1210;30;conv. 14C BP;;;;CZ;Hodonín;Mikulčice;694142;;Valy - Předhradí;82;Area 103;;layer;;síd;settlement;hradiště;hillfort;Early Medieval Period;rstred;n;;;;grain;Secale cereale;charred;Látková M. Studien zum Burgwall von Mikulčice. Band 11: The archaeobotany of Mikulčice: food supply to the Early Medieval stronghold. (Archeologický Ústav Akademie Věd Česke Republiky Brno 2017).;Lasoles;48.804280;17.086360;site
CzArch_1176;unpublished;unpublished;4880;60;conv. 14C BP;;;;CZ;Hlavní město Praha;Liboc;729795;Dolní Liboc;Šestákův statek;193;;10001.;pit;;síd;settlement;sídliště;settlement;Early Eneolithic;en.ca;n;;;;bone / tooth;undetermined animal bone;;Krištuf P. 2012: Nová radiokarbonová data z časného eneolitu v Čechách. In:Peška J. —Trampota F. /eds./: Otázky neolitu a eneolitu2011. Sborník referátů z 30. pracovního setkání badatelů provýzkum neolitu a eneolitu Čech Moravy a Slovenska. Mikulov19. – 22. 9. 2011. Mikulov – Olomouc 61–66;Lasoles;50.088061;14.327486;site
CzArch_1177;Poz-109973;Poz;4260;35;conv. 14C BP;;;;CZ;Chomutov;Nezabylice;772593;;U pískovny;280;;obj. 79;grave;;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;n;;;;bone / tooth;Homo sapiens;long bone;Dobeš Miroslav Petr Limburský and Agnieszka Půlpánová-Reszczyńska 2020: Hrob kultury se šňůrovou keramikou z Nezabylic v severozápadních Čechách. Ke konstrukcím komorových hrobů mladšího eneolitu ve střední Evropě. Archeologické rozhledy LXXII no. 1 (2020): 3–25.;Lasoles;50.412461;13.498417;site
CzArch_1178;CRL-19317;CRL;3989;44;conv. 14C BP;;;;CZ;Chomutov;Nezabylice;772593;;U pískovny;280;;obj. 79;grave;;poh;burial;pohřebiště;burial ground;Corded Ware Culture;en.snu;n;;;;bone / tooth;undetermined animal bone;unspecified artefact;Dobeš Miroslav Petr Limburský and Agnieszka Půlpánová-Reszczyńska 2020: Hrob kultury se šňůrovou keramikou z Nezabylic v severozápadních Čechách. Ke konstrukcím komorových hrobů mladšího eneolitu ve střední Evropě. Archeologické rozhledy LXXII no. 1 (2020): 3–25.;Lasoles;50.412461;13.498417;site
CzArch_1179;UGAMS-25533;UGAMS;2540;25;conv. 14C BP;;;;CZ;Blansko;Svinošice;760889;;Babí lom;365;;;bronze hoard;;dep;hoard;depot bronzů;hoard of bronze artefacts;Urnfield Culture;ppole;y;archaeological context contaminated by differently dated artefacts;;;other plant material;moss;fronds of moss from the surface of the copper ingot hoard dated late bronze age sample of moss from the surface of the depot dated much younger (according to authors the hoard was not buried into ground but just let uncovered the moss could then occur on the surface in period between the deposition event and the slow natural weathering of the soil ;Salaš M. Šálková T. Houfková P. & Kmošek M. Metalický depot z doby popelnicových polí z Babího lomu u Svinošic (okr. Blansko) a výpověď jeho kulturně-chronologického sémantického a environmentálního kontextu. Archeologické rozhledy LXXII 26–66 (2020).;Lasoles;49.317792;16.568270;site
CzArch_1180;UGAMS-46332;UGAMS;1590;20;conv. 14C BP;;;;CZ;Blansko;Svinošice;760889;;Babí lom;365;;;bronze hoard;;dep;hoard;depot bronzů;hoard of bronze artefacts;Urnfield Culture;ppole;y;unexpected date;;;wood;unpublished;fragments of wood from an axe socket sample from the piece of wood from inner part of bronze axe the radiocarbon date is significantly younger then the conventional datation of the axes the authors provided no explanation to this;Salaš M. Šálková T. Houfková P. & Kmošek M. Metalický depot z doby popelnicových polí z Babího lomu u Svinošic (okr. Blansko) a výpověď jeho kulturně-chronologického sémantického a environmentálního kontextu. Archeologické rozhledy LXXII 26–66 (2020).;Lasoles;49.317792;16.568270;site
CzArch_1181;DeA-18092;DeA;2618;26;conv. 14C BP;;;;CZ;Strakonice;Rovná u Strakonic;742112;;les Sedlina;366;;mohyla 1;tumulus;layer 4;poh;burial;mohylník;tumuli;Hallstatt Period Reinecke HC;ha.c;n;;;;bone / tooth;Homo sapiens;metatarsus;Chytráček M. et al. Interdisciplinární výzkum knížecí mohyly doby halštatské v Rovné u Strakonic. Reprezentace sociální identity a symbolika uměleckého projevu elit starší doby železné. Památky archeologické CX 59–172 (2019).;Lasoles;49.299808;13.947561;site
CzArch_1182;DeA-18093;DeA;2529;25;conv. 14C BP;;;;CZ;Strakonice;Rovná u Strakonic;742112;;les Sedlina;366;;mohyla 1;tumulus;layer 4?;poh;burial;mohylník;tumuli;Hallstatt Period Reinecke HD;ha.d;n;;;;bone / tooth;Homo sapiens;fibula;Chytráček M. et al. Interdisciplinární výzkum knížecí mohyly doby halštatské v Rovné u Strakonic. Reprezentace sociální identity a symbolika uměleckého projevu elit starší doby železné. Památky archeologické CX 59–172 (2019).;Lasoles;49.299808;13.947561;site
CzArch_1183;DeA-13114;DeA;2511;35;conv. 14C BP;;;;CZ;Strakonice;Rovná u Strakonic;742112;;les Sedlina;366;;mohyla 1;tumulus;layer 4;poh;burial;mohylník;tumuli;Hallstatt Period Reinecke HD;ha.d;n;;;;bone / tooth;Ovis/Capra;radius;Chytráček M. et al. Interdisciplinární výzkum knížecí mohyly doby halštatské v Rovné u Strakonic. Reprezentace sociální identity a symbolika uměleckého projevu elit starší doby železné. Památky archeologické CX 59–172 (2019).;Lasoles;49.299808;13.947561;site
CzArch_1184;DeA-13120;DeA;2507;35;conv. 14C BP;;;;CZ;Strakonice;Rovná u Strakonic;742112;;les Sedlina;366;;mohyla 1;tumulus;layer 3;poh;burial;mohylník;tumuli;Hallstatt Period Reinecke HD;ha.d;n;;;;bone / tooth;Homo sapiens;long bone;Chytráček M. et al. Interdisciplinární výzkum knížecí mohyly doby halštatské v Rovné u Strakonic. Reprezentace sociální identity a symbolika uměleckého projevu elit starší doby železné. Památky archeologické CX 59–172 (2019).;Lasoles;49.299808;13.947561;site
